id,published,lastModified,description,severity,cvssScore,desc_length,num_keywords,num_digits,tfidf_access,tfidf_aka,tfidf_allow,tfidf_allows,tfidf_an,tfidf_and,tfidf_arbitrary,tfidf_as,tfidf_attack,tfidf_attacker,tfidf_attackers,tfidf_authentication,tfidf_before,tfidf_buffer,tfidf_by,tfidf_bypass,tfidf_cause,tfidf_cgi,tfidf_characters,tfidf_client,tfidf_code,tfidf_commands,tfidf_configuration,tfidf_could,tfidf_cross,tfidf_denial,tfidf_directory,tfidf_does,tfidf_dot,tfidf_earlier,tfidf_error,tfidf_execute,tfidf_explorer,tfidf_file,tfidf_files,tfidf_for,tfidf_from,tfidf_function,tfidf_gain,tfidf_get,tfidf_html,tfidf_http,tfidf_in,tfidf_information,tfidf_internet,tfidf_is,tfidf_javascript,tfidf_jsp,tfidf_local,tfidf_long,tfidf_malformed,tfidf_malicious,tfidf_message,tfidf_microsoft,tfidf_not,tfidf_obtain,tfidf_of,tfidf_on,tfidf_or,tfidf_other,tfidf_overflow,tfidf_page,tfidf_parameter,tfidf_password,tfidf_passwords,tfidf_php,tfidf_possibly,tfidf_privileges,tfidf_program,tfidf_properly,tfidf_read,tfidf_remote,tfidf_request,tfidf_root,tfidf_script,tfidf_scripting,tfidf_sensitive,tfidf_server,tfidf_service,tfidf_session,tfidf_site,tfidf_source,tfidf_sql,tfidf_such,tfidf_that,tfidf_the,tfidf_through,tfidf_to,tfidf_traversal,tfidf_url,tfidf_user,tfidf_users,tfidf_using,tfidf_via,tfidf_vulnerability,tfidf_web,tfidf_when,tfidf_which,tfidf_windows,tfidf_with
CVE-2000-1172,2001-01-09T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in Gaim 0.10.3 and earlier using the OSCAR protocol allows remote attackers to conduct a denial of service and possibly execute arbitrary commands via a long HTML tag.,HIGH,0.0,183,1,4,0.0,0.0,0.0,0.09971193277274502,0.0,0.29935696906347736,0.1668712027393347,0.0,0.0,0.0,0.11153272032345327,0.0,0.0,0.25232296314870917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23834509730179315,0.0,0.0,0.0,0.22307763982731257,0.0,0.0,0.0,0.24901330708707933,0.0,0.19563580068405506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2990463128394981,0.0,0.12770627177491534,0.0,0.0,0.0,0.0,0.0,0.0,0.252887247513531,0.0,0.0,0.0,0.0,0.0,0.0,0.17133249863544678,0.0,0.0,0.0,0.2637383977783634,0.0,0.0,0.0,0.0,0.0,0.30935865124953554,0.0,0.0,0.0,0.0,0.1041664890440452,0.0,0.0,0.0,0.0,0.0,0.0,0.2180360248430438,0.0,0.0,0.0,0.0,0.0,0.0,0.11829424852903528,0.0,0.08899523964920236,0.0,0.0,0.0,0.0,0.35830261334600555,0.12902556911343907,0.0,0.0,0.0,0.0,0.0,0.0
CVE-2000-1178,2001-01-09T05:00:00.000,2025-04-03T01:03:51.193,"Joe text editor follows symbolic links when creating a rescue copy called DEADJOE during an abnormal exit, which allows local users to overwrite the files of other users whose joe session crashes.",LOW,0.0,196,1,0,0.0,0.0,0.0,0.10518732588129952,0.22349597933769294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23201746030722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30856495383058397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18074072848530853,0.0,0.0,0.32294264776433834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350007022267195,0.0,0.0,0.0,0.0,0.0,0.12479003589536497,0.0,0.09388215647369091,0.0,0.0,0.0,0.5973685807456496,0.0,0.0,0.0,0.0,0.33109376624171133,0.19904257104961762,0.0,0.0
CVE-2000-1187,2001-01-09T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in the HTML parser for Netscape 4.75 and earlier allows remote attackers to execute arbitrary commands via a long password value in a form field.,HIGH,0.0,161,1,3,0.0,0.0,0.0,0.11240884235795173,0.0,0.16873793039847967,0.18811989900505552,0.0,0.0,0.0,0.1257348406350366,0.0,0.0,0.2844527369910461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2686949868923934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807216428667481,0.0,0.2205472631724638,0.0,0.0,0.0,0.24370009353398367,0.0,0.0,0.0,0.0,0.33712564688035224,0.0,0.2879357319205839,0.0,0.0,0.0,0.0,0.0,0.0,0.28508887501832597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973217663644598,0.0,0.0,0.37244335291972913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11743062360068858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13335735418005398,0.0,0.10032752937539839,0.0,0.0,0.0,0.0,0.0,0.14545515722449176,0.0,0.0,0.0,0.0,0.0,0.0
CVE-2001-1464,2001-01-10T05:00:00.000,2025-04-03T01:03:51.193,"Crystal Reports, when displaying data for a password protected database using HTML pages, embeds the username and password in cleartext in the HTML page and the URL, which allows remote attackers to obtain passwords.",HIGH,0.0,216,1,0,0.0,0.0,0.0,0.07304272356178387,0.0,0.21929018653596707,0.0,0.0,0.0,0.0,0.08170189296447511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15835514529453246,0.0,0.0,0.0,0.0,0.43812523844441503,0.0,0.18709924974818812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23339353092715792,0.0,0.0,0.0,0.0,0.0,0.2700242515930496,0.0,0.4840237885043083,0.2733209982828719,0.0,0.0,0.0,0.0,0.0,0.0,0.07630585279082562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599648964968332,0.0,0.06519234465975783,0.0,0.181623839280049,0.0,0.0,0.26247007765604796,0.0,0.0,0.0,0.22991353984903143,0.13821638084620858,0.0,0.0
CVE-2001-1044,2001-01-11T05:00:00.000,2025-04-03T01:03:51.193,"Basilix Webmail 0.9.7beta, and possibly other versions, stores *.class and *.inc files under the document root and does not restrict access, which could allows remote attackers to obtain sensitive information such as MySQL passwords and usernames from the mysql.class file.",HIGH,0.0,273,1,3,0.19741043952318849,0.0,0.0,0.06991641702628017,0.0,0.4198086649562223,0.0,0.205098435680923,0.0,0.0,0.07820496473558988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2269311361120958,0.0,0.0,0.0,0.19312694892392535,0.0,0.0,0.0,0.0,0.0,0.19010395397149946,0.15421847999562358,0.0,0.22171538157838683,0.0,0.0,0.0,0.0,0.0,0.0,0.20968650528828978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18016580869938245,0.22340403867520667,0.0,0.0,0.0,0.21465507034699455,0.0,0.0,0.0,0.0,0.26162256780883075,0.0,0.21691735251733255,0.0,0.0,0.0,0.0,0.07303988084119868,0.0,0.25546913261487036,0.0,0.0,0.24728233577812014,0.0,0.0,0.0,0.0,0.0,0.0,0.25546913261487036,0.0,0.16589208095717814,0.0,0.06240204272089031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13230057221144884,0.0,0.0
CVE-2001-1385,2001-01-12T05:00:00.000,2025-04-03T01:03:51.193,"The Apache module for PHP 4.0.0 through PHP 4.0.4, when disabled with the 'engine = off' option for a virtual host, may disable PHP for other virtual hosts, which could cause Apache to serve the source code of PHP scripts.",MEDIUM,0.0,222,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13762500902808736,0.0,0.0,0.0,0.16339344531586608,0.0,0.0,0.19352691789111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38779564907530445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245167680070819,0.0,0.0,0.18305788657151686,0.0,0.0,0.0,0.0,0.0,0.7199836433848961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21425417729698276,0.0,0.0,0.0,0.212209199320671,0.19755417364957253,0.053216474410624735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18767829373047099,0.1128259542254473,0.0,0.15294032674710484
CVE-2001-1416,2001-01-18T05:00:00.000,2025-04-03T01:03:51.193,"Multiple cross-site scripting (XSS) vulnerabilities in the log messages in certain Alpha versions of AOL Instant Messenger (AIM) 4.4 allow remote attackers to execute arbitrary web script or HTML via an image in the (1) DATA, (2) STYLE, or (3) BINARY tags.",MEDIUM,0.0,256,2,5,0.0,0.0,0.2546549550847009,0.0,0.1916317563352632,0.0,0.15093690535209175,0.0,0.0,0.0,0.10088261710092054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300105892756999,0.0,0.0,0.0,0.0,0.0,0.0,0.17695481213409772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704907993469365,0.0,0.34653533634324213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15497219835271214,0.0,0.444706686910836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09421977692736223,0.0,0.0,0.2662175813342717,0.29273597897621717,0.0,0.0,0.0,0.0,0.27137452974194576,0.0,0.0,0.0,0.0,0.21399699290014243,0.0,0.08049720888451442,0.0,0.0,0.0,0.0,0.0,0.11670509826489293,0.0,0.15516970948923714,0.0,0.0,0.0,0.0
CVE-2001-1473,2001-01-18T05:00:00.000,2025-04-03T01:03:51.193,"The SSH-1 protocol allows remote servers to conduct man-in-the-middle attacks and replay a client challenge response to a target server by creating a Session ID that matches the Session ID of the target, but which uses a public key pair that is weaker than the target's public key, which allows the attacker to compute the corresponding private key and use the target's Session ID with the compromised key pair to masquerade as the target.",HIGH,0.0,439,1,1,0.0,0.0,0.0,0.10546987034826213,0.0,0.15832177672722733,0.0,0.1546968962365978,0.0,0.15060451439598974,0.0,0.0,0.0,0.0,0.1104104959982588,0.0,0.0,0.0,0.0,0.18949652826996527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06754038133759789,0.0,0.0,0.147659391264699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09061310875754927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055090829094389566,0.0,0.0,0.0,0.0,0.0,0.0959961027948429,0.0,0.5264207681421612,0.0,0.0,0.0,0.0,0.24529907950932012,0.6256261767454544,0.0,0.18826866808020637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19957722079633278,0.0,0.1352676587998483
CVE-2001-1476,2001-01-18T05:00:00.000,2025-04-03T01:03:51.193,"SSH before 2.0, with RC4 encryption and the ""disallow NULL passwords"" option enabled, makes it easier for remote attackers to guess portions of user passwords by replaying user sessions with certain modifications, which trigger different messages depending on whether the guess is correct or not.",HIGH,0.0,296,1,3,0.0,0.0,0.0,0.0,0.0,0.11274211676585207,0.0,0.0,0.0,0.0,0.08400963583549334,0.0,0.21387699180958453,0.0,0.15724827360240975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628280276768466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21029870527819056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935384029647707,0.0,0.1290525396978266,0.21387699180958453,0.18516394545759252,0.0,0.0,0.0,0.0,0.0,0.562082387538353,0.0,0.0,0.0,0.0,0.0,0.0,0.07846117969214432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1782052246468492,0.0,0.06703376060710849,0.0,0.0,0.42176289521683263,0.0,0.0,0.0,0.0,0.0,0.0,0.14212042585645662,0.0,0.3853004305107261
CVE-2001-1275,2001-01-19T05:00:00.000,2025-04-03T01:03:51.193,MySQL before 3.23.31 allows users with a MySQL account to use the SHOW GRANTS command to obtain the encrypted administrator password from the mysql.user table and possibly gain privileges via password cracking.,HIGH,0.0,210,1,5,0.0,0.0,0.0,0.08295072347580328,0.0,0.12451808159176805,0.0,0.0,0.0,0.0,0.0,0.0,0.2362165398407178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630491104932908,0.0,0.2555560367936823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26505257883222333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549679988342305,0.0,0.0,0.25735659936642946,0.2703230209291449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29522826082031683,0.0,0.14807093413039657,0.0,0.0,0.23290810969985504,0.23554242652048898,0.0,0.10733684532251382,0.0,0.0,0.0,0.0,0.0,0.2127726169241548
CVE-2001-1274,2001-01-23T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in MySQL before 3.23.31 allows attackers to cause a denial of service and possibly gain privileges.,HIGH,0.0,115,1,5,0.0,0.0,0.0,0.1145165373889985,0.0,0.17190181048112899,0.0,0.0,0.0,0.0,0.12809240159978733,0.0,0.3261056574685584,0.2897862997940018,0.0,0.0,0.26432552991168823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561988136380471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528045472804672,0.0,0.0,0.0,0.1466673008921868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1967708772695625,0.0,0.0,0.0,0.3028966268153208,0.0,0.0,0.0,0.0,0.0,0.3552902904125735,0.3731909142705602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504086511690997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10220869664574851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVE-2001-1357,2001-02-07T05:00:00.000,2025-04-03T01:03:51.193,"Multiple vulnerabilities in phpMyChat before 0.14.5 exist in (1) input.php3, (2) handle_inputH.php3, or (3) index.lib.php3 with unknown consequences, possibly related to user spoofing or improperly initialized variables.",HIGH,0.0,220,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563262570924721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205182686522825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6169787135599863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3882154647262317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11168049828019584,0.0,0.0,0.35133557976843516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32096173388822796
CVE-2001-1358,2001-02-07T05:00:00.000,2025-04-03T01:03:51.193,Vulnerabilities in phpMyChat before 0.14.4 allow local and possibly remote attackers to gain privileges by specifying an alternate library file in the L (localization) parameter.,HIGH,0.0,178,1,4,0.0,0.0,0.293925986239398,0.0,0.2211838091149484,0.1562641218178947,0.0,0.0,0.0,0.0,0.11643999904080822,0.0,0.29644024133047503,0.0,0.21795105579659624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830473013182196,0.0,0.0,0.0,0.0,0.3207103671557563,0.0,0.0,0.0,0.266650326825202,0.0,0.0,0.0,0.0,0.0,0.30537270536086264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298156643332894,0.0,0.0,0.0,0.3229699854024536,0.3392422123169445,0.0,0.0,0.0,0.10874966421690019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123499024728419,0.0,0.09291090174558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVE-2001-1468,2001-02-07T05:00:00.000,2025-04-03T01:03:51.193,PHP remote file inclusion vulnerability in checklogin.php in phpSecurePages 0.24 and earlier allows remote attackers to execute arbitrary PHP code by modifying the cfgProgDir parameter to reference a URL on a remote web server that contains the code.,HIGH,0.0,250,1,3,0.0,0.0,0.0,0.06971142607213313,0.0,0.10464445246291833,0.11666436694035034,0.0,0.0,0.0,0.07797567223145371,0.0,0.0,0.0,0.14595396967788146,0.0,0.0,0.0,0.0,0.0,0.38206929442436055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17409223014001385,0.0,0.13677450910044806,0.0,0.189546580001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178566116937574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19851534940409182,0.0,0.0,0.0,0.0,0.19966476198619884,0.0,0.0,0.6313372350097176,0.0,0.0,0.0,0.0,0.0,0.2184771962069264,0.0,0.0,0.0,0.0,0.0,0.12689927845930743,0.0,0.0,0.0,0.0,0.0,0.0,0.16213302045704128,0.16540569482059927,0.0,0.12443816696877673,0.0,0.17334042636291463,0.0,0.0,0.0,0.0,0.15852785062536512,0.11993604800397512,0.0,0.0,0.0,0.0
CVE-2001-1453,2001-02-09T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in libmysqlclient.so in MySQL 3.23.33 and earlier allows remote attackers to execute arbitrary code via a long host parameter.,HIGH,0.0,142,1,5,0.0,0.0,0.0,0.12592846502054808,0.0,0.18903235831003548,0.21074543269550344,0.0,0.0,0.0,0.14085720614712244,0.0,0.0,0.31866440209489605,0.0,0.0,0.0,0.0,0.0,0.0,0.3450897685593088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31448456227033983,0.0,0.24707289687541703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225663033684129,0.0,0.0,0.0,0.0,0.0,0.0,0.3193770496378843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330812138092077,0.0,0.3606794239096208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13155422532820324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123941098273764,0.0,0.0,0.0,0.0,0.0,0.1629493222630542,0.0,0.0,0.0,0.0,0.0,0.0
CVE-2001-1454,2001-02-09T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in MySQL before 3.23.33 allows remote attackers to execute arbitrary code via a long drop database request.,HIGH,0.0,123,1,5,0.0,0.0,0.0,0.13551397317287503,0.0,0.0,0.2267870962132696,0.0,0.0,0.0,0.1515790703230808,0.0,0.3858994894999548,0.3429207147851095,0.0,0.0,0.0,0.0,0.0,0.0,0.3713575451836814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26587975890483906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17355981181064956,0.0,0.0,0.0,0.0,0.0,0.0,0.34368760811622784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584349151334806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14156795891219306,0.29996205675594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12094940076853138,0.0,0.0,0.0,0.0,0.0,0.1753528090895933,0.0,0.0,0.0,0.0,0.0,0.0
CVE-2000-0894,2001-02-12T05:00:00.000,2025-04-03T01:03:51.193,"HTTP server on the WatchGuard SOHO firewall does not properly restrict access to administrative functions such as password resets or rebooting, which allows attackers to cause a denial of service or conduct unauthorized activities.",HIGH,0.0,231,1,0,0.2437196330174295,0.0,0.0,0.08631764125897196,0.0,0.0,0.0,0.2532111047284905,0.0,0.0,0.09655054388985401,0.0,0.0,0.0,0.0,0.0,0.19923721749463827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1931116482457291,0.0,0.23843130703321327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18190159028375733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2224296996884204,0.0,0.14831742542714194,0.24580442087831092,0.42561021637398067,0.0,0.0,0.0,0.0,0.2859955769693033,0.0,0.0,0.0,0.0,0.0,0.2779561214255056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15712842228673848,0.18874727277454253,0.0,0.0,0.0,0.0,0.31539792626247426,0.0,0.10240379685348906,0.0,0.15408104037666043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16333607779431908,0.0,0.0
CVE-2000-0895,2001-02-12T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in HTTP server on the WatchGuard SOHO firewall allows remote attackers to cause a denial of service and possibly execute arbitrary code via a long GET request.,HIGH,0.0,175,1,0,0.0,0.0,0.0,0.0985695063252807,0.0,0.14796357785416825,0.16495931446249143,0.0,0.0,0.0,0.11025485993190362,0.0,0.0,0.24943203105675354,0.0,0.0,0.22751680749881245,0.0,0.0,0.0,0.27011627688184775,0.0,0.0,0.0,0.0,0.2205217792749204,0.0,0.0,0.0,0.0,0.0,0.19339434866765798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30158790014310827,0.0,0.20772057359931367,0.12624310665188798,0.0,0.0,0.0,0.0,0.0,0.0,0.24998985026375187,0.0,0.0,0.0,0.0,0.0,0.0,0.1693694960909331,0.2806937268576979,0.0,0.0,0.2607166759798243,0.0,0.0,0.0,0.0,0.0,0.3058142459300153,0.0,0.0,0.0,0.0,0.10297302554660565,0.21818496763451917,0.0,0.0,0.0,0.0,0.1794311196248565,0.21553792743028594,0.0,0.0,0.0,0.0,0.0,0.0,0.11693891948922526,0.0,0.08797559723884621,0.0,0.0,0.0,0.0,0.0,0.1275472884457654,0.0,0.0,0.0,0.0,0.0,0.0
CVE-2001-0003,2001-02-12T05:00:00.000,2025-04-03T01:03:51.193,"Web Extender Client (WEC) in Microsoft Office 2000, Windows 2000, and Windows Me does not properly process Internet Explorer security settings for NTLM authentication, which allows attackers to obtain NTLM credentials and possibly obtain the password, aka the ""Web Client NTLM Authentication"" vulnerability.",MEDIUM,0.0,307,0,8,0.0,0.18271298860099625,0.0,0.0560669029991769,0.0,0.16832507083041204,0.0,0.0,0.0,0.0,0.06271359944312141,0.38687872080039076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40293909280862183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15487106422765737,0.0,0.0,0.0,0.0,0.17213475059659744,0.0,0.0,0.12155191013844342,0.0,0.0,0.0,0.0,0.0,0.0,0.07180780627640006,0.0,0.16152721539283305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17519753018654757,0.14447735381404983,0.35830132889444455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18576603853230145,0.0,0.0,0.17394890470225524,0.0,0.0,0.18054407732522956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330310620445786,0.0,0.05004102648549,0.0,0.0,0.0,0.0,0.0,0.0,0.12749940898473974,0.19292225531537555,0.0,0.10609358523230306,0.3965979757878732,0.0
CVE-2001-0004,2001-02-12T05:00:00.000,2025-04-03T01:03:51.193,"IIS 5.0 and 4.0 allows remote attackers to read the source code for executable web server programs by appending ""%3F+.htr"" to the requested URL, which causes the files to be parsed by the .HTR ISAPI extension, aka a variant of the ""File Fragment Reading via .HTR"" vulnerability.",MEDIUM,0.0,278,0,5,0.0,0.2705121912802228,0.0,0.08300877187074998,0.0,0.12460521856267527,0.0,0.0,0.0,0.0,0.09284941009572227,0.0,0.0,0.0,0.3475889235169363,0.0,0.0,0.0,0.0,0.0,0.22747420822286216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22570229451283605,0.18309700594924244,0.17996133617874482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142631878630707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002730711483924,0.08671712687929763,0.0,0.0,0.0,0.0,0.0,0.1511051179083862,0.0,0.0,0.0,0.29828185117741274,0.0,0.0,0.0,0.49239143283623693,0.0,0.22226182985922252,0.0,0.20640484234319187,0.0,0.0,0.0,0.10741195897226315,0.18876679088597215,0.14281366210382343,0.0,0.15707481138431173,0.0,0.0
CVE-2001-0007,2001-02-12T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in NetScreen Firewall WebUI allows remote attackers to cause a denial of service via a long URL request to the web administration interface.,MEDIUM,0.0,156,0,0,0.0,0.0,0.0,0.12579641838168293,0.0,0.0,0.0,0.0,0.0,0.0,0.14070950546143052,0.0,0.0,0.3183302555362467,0.0,0.0,0.2903615993625493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28143440138977505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16111403266824764,0.0,0.0,0.0,0.0,0.0,0.0,0.31904215580805423,0.0,0.0,0.0,0.0,0.0,0.0,0.21615281222003374,0.0,0.0,0.0,0.3327319500049879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314162796041744,0.2784521146181946,0.0,0.0,0.0,0.0,0.0,0.27507390781348573,0.0,0.0,0.0,0.0,0.0,0.0,0.1492398388668365,0.0,0.22455251020767064,0.0,0.31279814552416985,0.0,0.0,0.0,0.16277845612642114,0.0,0.21642829768167432,0.0,0.0,0.0,0.0
